,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
2315,89996796,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-9,11,14,19,21,23,25,27-octaen-16-one",CC12C(C(CC(O1)N3C4C=CC=CC4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba18ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6e960>,0,0.5740878866265692,-14.803,-15 : -13
1264,42610657,CID 42610657,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4f610>,0,0.8688524590163934,-14.799,-15 : -13
1273,44299148,Indolocarbazole nitrogen derivative,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4fa00>,0,0.8688524590163934,-14.799,-15 : -13
2729,143494026,"(4S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7b450>,0,0.8688524590163934,-14.799,-15 : -13
45,6419748,"(3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ab20>,0,0.8688524590163934,-14.799,-15 : -13
44,5459111,"(3S,4S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2aab0>,0,0.8688524590163934,-14.799,-15 : -13
1268,44120114,"(2R,3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4f7d0>,0,0.8688524590163934,-14.799,-15 : -13
95,9937179,"(2S,3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c2e0>,0,0.8688524590163934,-14.799,-15 : -13
77,6711321,"(3S,4S,6S)-3-Methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2b920>,0,0.8688524590163934,-14.799,-15 : -13
98,9956178,"(5R,6S,7S)-6-methoxy-5-methyl-7-(methylamino)-6,7,8,9,15,16-hexahydro-5H,14H-5,9-epoxy-4b,9a,15-triazadibenzo[b,h]cyclonona[1,2,3,4-jkl]cyclopenta[e]-as-indacen-14-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c4a0>,0,0.8688524590163934,-14.799,-15 : -13
2222,73953205,"(2R,4S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6b450>,0,0.8688524590163934,-14.799,-15 : -13
2459,122130844,"(3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1cf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72d50>,0,0.8688524590163934,-14.799,-15 : -13
1876,68306294,"(2R,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0ace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60b30>,0,0.8688524590163934,-14.799,-15 : -13
1301,44537813,"(2S,3S,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba506d0>,0,0.8688524590163934,-14.799,-15 : -13
2117,70892302,"(2R,3S,4S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,22,24,27-octaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8C=CC=CC8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba684a0>,0,0.6393913023026083,-14.799,-15 : -13
2133,71203703,"(2R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68ba0>,0,0.8688524590163934,-14.799,-15 : -13
3,5279,Staurosporine HCl,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29620>,0,0.8688524590163934,-14.799,-15 : -13
16,5280487,"(2R,3S,4S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29e70>,0,0.8688524590163934,-14.799,-15 : -13
80,9804568,"(2R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ba70>,0,0.8688524590163934,-14.799,-15 : -13
1875,68262703,"(2R,3S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0ac70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60ac0>,0,0.8688524590163934,-14.799,-15 : -13
1872,68021933,"(2R,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,22,24,27-octaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8C=CC=CC8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0ab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba60970>,0,0.6393913023026083,-14.799,-15 : -13
1395,46864193,"(3R,4R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fd2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53060>,0,0.8688524590163934,-14.799,-15 : -13
1409,49831000,Antibiotic AM-2282;STS;AM-2282,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fd8c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53680>,0,0.8688524590163934,-14.799,-15 : -13
10,451705,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7ed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29bd0>,0,0.8688524590163934,-14.799,-15 : -13
7,358479,"(3S,4S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7d80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29a80>,0,0.8688524590163934,-14.799,-15 : -13
2129,71188964,"(2R,3S,4S,6S)-3-methoxy-2,6-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12CC(C(C(O1)(N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)C)OC)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12b90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba689e0>,0,0.5902968542312804,-14.798,-15 : -13
2423,101392938,"(2S,3R,4S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),14,19,21,23,25,27-heptaen-16-one",CC12C(C(CC(O1)N3C4=C(CCCC4)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1be60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71cb0>,0,0.7216288702331265,-14.798,-15 : -13
14,4369398,"1,2,3,4-Tetrahydrogen-staurosporine",CC12C(C(CC(O1)N3C4=C(CCCC4)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29d90>,0,0.7216288702331265,-14.798,-15 : -13
2654,140476351,"(3S,4S)-3-methoxy-2,6-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12CC(C(C(O1)(N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)C)OC)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba229d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba78820>,0,0.5902968542312804,-14.798,-15 : -13
2485,122550738,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]pyrrolidine-3-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1daf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba738b0>,0,0.6360850897736143,-14.793,-15 : -13
2498,122550759,"1-[4-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]piperidin-1-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCC5CCN(CC5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73e60>,0,0.5486533957845435,-14.792,-15 : -13
2558,134166150,"3-fluoro-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-(prop-2-enoylamino)benzamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5=CC(=C(C=C5)NC(=O)C=C)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75a10>,0,0.5616315378610461,-14.789,-15 : -13
1597,58890068,"(2S,3S,4S,6R)-3-methoxy-2,6-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12CC(C(C(O1)(N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)C)OC)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02ce0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58b30>,0,0.5902968542312804,-14.789,-15 : -13
2446,117853651,"(2S,3R,4R,6R)-3-methoxy-2,6-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12CC(C(C(O1)(N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C53)C)OC)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1c900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba726c0>,0,0.5902968542312804,-14.789,-15 : -13
2744,145733276,"(4S,5S)-5-methoxy-6-methyl-4-(methylamino)-30-oxa-1,7,18-triazaoctacyclo[13.12.2.12,6.07,29.08,13.016,20.021,28.022,27]triaconta-8,10,12,15,20,22,24,26,28-nonaen-19-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7CC8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba26110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7bed0>,0,0.6557847449255592,-14.783,-15 : -13
1462,57583397,"(2R,4S,5S,6S)-5-methoxy-6-methyl-4-(methylamino)-30-oxa-1,7,18-triazaoctacyclo[13.12.2.12,6.07,29.08,13.016,20.021,28.022,27]triaconta-8,10,12,15,20,22,24,26,28-nonaen-19-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7CC8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ff0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54f20>,0,0.6557847449255592,-14.783,-15 : -13
2822,155381404,"2-acetamido-N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylacetamide",CC(=O)NCC(=O)N(C)C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba28430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e1f0>,0,0.5246306415705323,-14.782,-15 : -13
2121,71029192,"(2S,4S,5S,6R)-5-methoxy-6-methyl-4-(methylamino)-30-oxa-1,7,18-triazaoctacyclo[13.12.2.12,6.07,29.08,13.016,20.021,28.022,27]triaconta-8,10,12,15,20,22,24,26,28-nonaen-19-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7CC8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68660>,0,0.6557847449255592,-14.773,-15 : -13
4,44259,Staurosporine,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7c30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29930>,0,0.8688524590163934,-14.766,-15 : -13
20,5311103,"Staurosporine, from Streptomyces sp.",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd03c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a030>,0,0.8688524590163934,-14.766,-15 : -13
2710,143163481,"(2S,3R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba24ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7a880>,0,0.8688524590163934,-14.766,-15 : -13
333,12046017,"(2S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba340b0>,0,0.8688524590163934,-14.766,-15 : -13
1263,25322871,"(2S,3R,4S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f97e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4f5a0>,0,0.8688524590163934,-14.766,-15 : -13
2559,134166151,"N-[[3-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]phenyl]methyl]prop-2-enamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC5=CC=CC(=C5)CNC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1fc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75a80>,0,0.5346018735363,-14.765,-15 : -13
2585,134166217,"1-[3-[methyl-[2-[[(16E)-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]amino]-1,3-diazetidin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CN(C1)N(C)CCNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCNC3,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba765e0>,0,0.5014747690120825,-14.763,-15 : -13
2519,122550839,"1-[3-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]piperidin-1-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCCC5CCCN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba74820>,0,0.5005659640905544,-14.762,-15 : -13
2482,122550730,"1-[4-[3-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]propyl]piperazin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CCN(CC1)CCCNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d9a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73760>,0,0.520784543325527,-14.752,-15 : -13
2457,121258908,"2-amino-N-(3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl)-N-methyl-5-oxohexanamide",CC(=O)CCC(C(=O)N(C)C1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1ceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72c70>,0,0.5082371989475815,-14.747,-15 : -13
2673,142601391,"3-[(2R,4R,5R)-5-methoxy-6,6-dimethyl-4-(methylamino)oxan-2-yl]-3,13,23-triazahexacyclo[14.7.0.02,10.04,9.011,15.017,22]tricosa-1,4,6,8,10,15,17,19,21-nonaen-12-one",CC1(C(C(CC(O1)N2C3=CC=CC=C3C4=C5C(=C6C7=CC=CC=C7NC6=C42)CNC5=O)NC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba236f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79540>,0,0.5574645668239603,-14.727,-15 : -13
